,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
6480,We'll learn from the past mistakes in this administration and other administrations.,103,34_2008,8,8,55080,55165,,"{""Claim"": 13, ""O"": 1}",Claim,We'll learn from the past mistakes in this administration and other administrations.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3209.24,3214.04,NOT_FOUND
6481,"And we're going to forge ahead with putting government back on the side of the people and making sure that our country comes first, putting obsessive partisanship aside.",103,34_2008,9,9,55165,55335,,"{""Claim"": 25, ""O"": 6}",Claim,"And we're going to forge ahead with putting government back on the side of the people and making sure that our country comes first, putting obsessive partisanship aside.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3214.04,3223.28,NOT_FOUND
6482,That's what John McCain has been known for in all these years.,103,34_2008,10,10,55335,55398,,"{""Claim"": 13, ""O"": 1}",Claim,That's what John McCain has been known for in all these years.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3223.28,3226.36,NOT_FOUND
6483,He has been the maverick.,103,34_2008,11,11,55398,55424,,"{""Claim"": 5, ""O"": 1}",Claim,He has been the maverick.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3226.36,3227.6,NOT_FOUND
6484,He has ruffled feathers.,103,34_2008,12,12,55424,55449,,"{""Claim"": 4, ""O"": 1}",Claim,He has ruffled feathers.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3227.6,3229.16,NOT_FOUND
6485,"But I know, Senator Biden, you have respected him for that, and I respect you for acknowledging that.",103,34_2008,13,13,55449,55551,,"{""O"": 10, ""Claim"": 12}",Claim,"But I know, Senator Biden, you have respected him for that, and I respect you for acknowledging that.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3229.16,3234.52,NOT_FOUND
6486,But change is coming.,103,34_2008,14,14,55551,55573,,"{""Claim"": 4, ""O"": 1}",Claim,But change is coming.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3234.52,3236.04,NOT_FOUND
6487,"BIDEN: Look, past is prologue, Gwen.",105,34_2008,0,0,55616,55653,,"{""O"": 10}",O," Look, past is prologue, Gwen.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3237.72,3239.52,NOT_FOUND
6488,"The issue is, how different is John McCain's policy going to be than George Bush's?",105,34_2008,1,1,55653,55737,,"{""O"": 19}",O,"The issue is, how different is John McCain's policy going to be than George Bush's?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3239.52,3245.0,NOT_FOUND
6489,I haven't heard anything yet.I haven't heard how his policy is going to be different on Iran than George Bush's.,105,34_2008,2,2,55737,55850,,"{""Claim"": 23, ""O"": 1}",Claim,I haven't heard anything yet.I haven't heard how his policy is going to be different on Iran than George Bush's.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3245.0,3251.8,NOT_FOUND
6490,I haven't heard how his policy is going to be different with Israel than George Bush's.,105,34_2008,3,3,55850,55938,,"{""Claim"": 18, ""O"": 1}",Claim,I haven't heard how his policy is going to be different with Israel than George Bush's.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3251.8,3255.84,NOT_FOUND
6491,I haven't heard how his policy in Afghanistan is going to be different than George Bush's.,105,34_2008,4,4,55938,56029,,"{""Claim"": 18, ""O"": 1}",Claim,I haven't heard how his policy in Afghanistan is going to be different than George Bush's.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3255.84,3259.92,NOT_FOUND
6492,I haven't heard how his policy in Pakistan is going to be different than George Bush's.,105,34_2008,5,5,56029,56117,,"{""Claim"": 18, ""O"": 1}",Claim,I haven't heard how his policy in Pakistan is going to be different than George Bush's.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3259.92,3263.92,NOT_FOUND
6493,It may be.,105,34_2008,6,6,56117,56128,,"{""Claim"": 3, ""O"": 1}",Claim,It may be.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3263.92,3265.16,NOT_FOUND
6494,"But so far, it is the same as George Bush's.",105,34_2008,7,7,56128,56173,,"{""Claim"": 12, ""O"": 1}",Claim,"But so far, it is the same as George Bush's.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3265.16,3268.76,NOT_FOUND
6495,And you know where that policy has taken us.,105,34_2008,8,8,56173,56218,,"{""O"": 10}",O,And you know where that policy has taken us.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3268.76,3271.32,NOT_FOUND
6496,"We will make significant change so, once again, we're the most respected nation in the world.",105,34_2008,9,9,56218,56312,,"{""Claim"": 19, ""O"": 1}",Claim,"We will make significant change so, once again, we're the most respected nation in the world.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3271.32,3278.64,NOT_FOUND
6497,That's what we're going to do.,105,34_2008,10,10,56312,56343,,"{""Claim"": 8, ""O"": 1}",Claim,That's what we're going to do.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3278.64,3279.52,NOT_FOUND
6498,"PALIN: Nuclear weaponry, of course, would be the be all, end all of just too many people in too many parts of our planet, so those dangerous regimes, again, cannot be allowed to acquire nuclear weapons, period.Our nuclear weaponry here in the U.S. is used as a deterrent.",107,34_2008,0,0,56521,56793,,"{""O"": 5, ""Premise"": 26, ""Claim"": 27}",Claim," Nuclear weaponry, of course, would be the be all, end all of just too many people in too many parts of our planet, so those dangerous regimes, again, cannot be allowed to acquire nuclear weapons, period.Our nuclear weaponry here in the U.S. is used as a deterrent.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3292.92,3309.08,NOT_FOUND
6499,"And that's a safe, stable way to use nuclear weaponry.",107,34_2008,1,1,56793,56848,,"{""Claim"": 12, ""O"": 1}",Claim,"And that's a safe, stable way to use nuclear weaponry.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3309.08,3312.76,NOT_FOUND
6500,"But for those countries -- North Korea, also, under Kim Jong-il -- we have got to make sure that we're putting the economic sanctions on these countries and that we have friends and allies supporting us in this to make sure that leaders like Kim Jong-il and Ahmadinejad are not allowed to acquire, to proliferate, or to use those nuclear weapons.",107,34_2008,2,2,56848,57195,,"{""Claim"": 41, ""Premise"": 25, ""O"": 1}",Claim,"But for those countries -- North Korea, also, under Kim Jong-il -- we have got to make sure that we're putting the economic sanctions on these countries and that we have friends and allies supporting us in this to make sure that leaders like Kim Jong-il and Ahmadinejad are not allowed to acquire, to proliferate, or to use those nuclear weapons.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3312.76,3333.72,NOT_FOUND
6501,It is that important.,107,34_2008,3,3,57195,57217,,"{""Claim"": 4, ""O"": 1}",Claim,It is that important.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3333.72,3334.8,NOT_FOUND
6502,"Can we talk about Afghanistan real quick, also, though?",107,34_2008,4,4,57217,57273,,"{""O"": 12}",O,"Can we talk about Afghanistan real quick, also, though?",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,3334.8,3337.32,NOT_FOUND
6503,"PALIN: OK, I'd like to just really quickly mention there, too, that when you look back and you say that the Bush administration's policy on Afghanistan perhaps would be the same as McCain, and that's not accurate.The surge principles, not the exact strategy, but the surge principles that have worked in Iraq need to be implemented in Afghanistan, also.",109,34_2008,0,0,57294,57648,,"{""O"": 45, ""Claim"": 26}",O," OK, I'd like to just really quickly mention there, too, that when you look back and you say that the Bush administration's policy on Afghanistan perhaps would be the same as McCain, and that's not accurate.The surge principles, not the exact strategy, but the surge principles that have worked in Iraq need to be implemented in Afghanistan, also.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3338.28,3356.32,NOT_FOUND
6504,"And that, perhaps, would be a difference with the Bush administration.",109,34_2008,1,1,57648,57719,,"{""Claim"": 13, ""O"": 1}",Claim,"And that, perhaps, would be a difference with the Bush administration.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3356.32,3359.32,NOT_FOUND
6505,"Now, Barack Obama had said that all we're doing in Afghanistan is air-raiding villages and killing civilians.",109,34_2008,2,2,57719,57829,,"{""O"": 20}",O,"Now, Barack Obama had said that all we're doing in Afghanistan is air-raiding villages and killing civilians.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,3359.32,3366.48,NOT_FOUND
6506,"And such a reckless, reckless comment and untrue comment, again, hurts our cause.",109,34_2008,3,3,57829,57911,,"{""Claim"": 16, ""O"": 1}",Claim,"And such a reckless, reckless comment and untrue comment, again, hurts our cause.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3366.48,3372.32,NOT_FOUND
6507,That's not what we're doing there.,109,34_2008,4,4,57911,57946,,"{""Claim"": 8, ""O"": 1}",Claim,That's not what we're doing there.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3372.32,3373.6,NOT_FOUND
6508,"We're fighting terrorists, and we're securing democracy, and we're building schools for children there so that there is opportunity in that country, also.",109,34_2008,5,5,57946,58101,,"{""Claim"": 29, ""O"": 1}",Claim,"We're fighting terrorists, and we're securing democracy, and we're building schools for children there so that there is opportunity in that country, also.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3373.6,3382.04,NOT_FOUND
6509,"There will be a big difference there, and we will win in -- in Afghanistan, also.",109,34_2008,6,6,58101,58183,,"{""Claim"": 18, ""O"": 1}",Claim,"There will be a big difference there, and we will win in -- in Afghanistan, also.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3382.04,3386.04,NOT_FOUND
6510,BIDEN: I'll talk about both.,111,34_2008,0,0,58277,58306,,"{""O"": 8}",O, I'll talk about both.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3389.64,3390.6,NOT_FOUND
6511,"With Afghanistan, facts matter, Gwen.The fact is that our commanding general in Afghanistan said today that a surge -- the surge principles used in Iraq will not -- well, let me say this again now -- our commanding general in Afghanistan said the surge principle in Iraq will not work in Afghanistan, not Joe Biden, our commanding general in Afghanistan.",111,34_2008,1,1,58306,58661,,"{""O"": 40, ""Premise"": 26}",O,"With Afghanistan, facts matter, Gwen.The fact is that our commanding general in Afghanistan said today that a surge -- the surge principles used in Iraq will not -- well, let me say this again now -- our commanding general in Afghanistan said the surge principle in Iraq will not work in Afghanistan, not Joe Biden, our commanding general in Afghanistan.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,3390.6,3416.64,NOT_FOUND
6512,He said we need more troops.,111,34_2008,2,2,58661,58690,,"{""Premise"": 6, ""O"": 1}",Premise,He said we need more troops.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3416.64,3418.48,NOT_FOUND
6513,We need government-building.,111,34_2008,3,3,58690,58719,,"{""Claim"": 3, ""O"": 1}",Claim,We need government-building.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3418.48,3419.88,NOT_FOUND
6514,We need to spend more money on the infrastructure in Afghanistan.,111,34_2008,4,4,58719,58785,,"{""Claim"": 11, ""O"": 1}",Claim,We need to spend more money on the infrastructure in Afghanistan.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3419.88,3423.96,NOT_FOUND
6515,"Look, we have spent more money -- we spend more money in three weeks on combat in Iraq than we spent on the entirety of the last seven years that we have been in Afghanistan building that country.",111,34_2008,5,5,58785,58982,,"{""Premise"": 39, ""O"": 1}",Premise,"Look, we have spent more money -- we spend more money in three weeks on combat in Iraq than we spent on the entirety of the last seven years that we have been in Afghanistan building that country.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3423.96,3438.08,NOT_FOUND
6516,Let me say that again.,111,34_2008,6,6,58982,59005,,"{""O"": 6}",O,Let me say that again.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3438.08,3440.56,NOT_FOUND
6517,"Three weeks in Iraq; seven years, seven years or six-and-a-half years in Afghanistan.",111,34_2008,7,7,59005,59091,,"{""O"": 16}",O,"Three weeks in Iraq; seven years, seven years or six-and-a-half years in Afghanistan.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3440.56,3447.32,NOT_FOUND
6518,"Now, that's number one.",111,34_2008,8,8,59091,59115,,"{""O"": 7}",O,"Now, that's number one.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3447.32,3448.44,NOT_FOUND
6519,"Number two, with regard to arms control and weapons, nuclear weapons require a nuclear arms control regime.",111,34_2008,9,9,59115,59223,,"{""O"": 12, ""Claim"": 8}",O,"Number two, with regard to arms control and weapons, nuclear weapons require a nuclear arms control regime.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,3448.44,3456.88,NOT_FOUND
6520,John McCain voted against a Comprehensive Nuclear-Test-Ban Treaty that every Republican has supported.,111,34_2008,10,10,59223,59326,,"{""Premise"": 13, ""O"": 1}",Premise,John McCain voted against a Comprehensive Nuclear-Test-Ban Treaty that every Republican has supported.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3456.88,3463.44,NOT_FOUND
6521,John McCain has opposed amending the Nuclear-Test-Ban Treaty with an amendment to allow for inspections.,111,34_2008,11,11,59326,59431,,"{""Premise"": 15, ""O"": 1}",Premise,John McCain has opposed amending the Nuclear-Test-Ban Treaty with an amendment to allow for inspections.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3463.44,3470.76,NOT_FOUND
6522,John McCain has not been -- has not been the kind of supporter for dealing with -- and let me put it another way.,111,34_2008,12,12,59431,59545,,"{""Claim"": 16, ""O"": 9}",Claim,John McCain has not been -- has not been the kind of supporter for dealing with -- and let me put it another way.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3470.76,3477.36,NOT_FOUND
6523,My time is almost up.,111,34_2008,13,13,59545,59567,,"{""O"": 6}",O,My time is almost up.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3477.36,3478.68,NOT_FOUND
6524,"Barack Obama, first thing he did when he came to the United States Senate, new senator, reached across the aisle to my colleague, Dick Lugar, a Republican, and said, ""We've got to do something about keeping nuclear weapons out of the hands of terrorists.""",111,34_2008,14,14,59567,59823,,"{""Premise"": 55}",Premise,"Barack Obama, first thing he did when he came to the United States Senate, new senator, reached across the aisle to my colleague, Dick Lugar, a Republican, and said, ""We've got to do something about keeping nuclear weapons out of the hands of terrorists.""",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3478.68,3491.4,NOT_FOUND
6525,"They put together a piece of legislation that, in fact, was serious and real.",111,34_2008,15,15,59823,59901,,"{""Premise"": 16, ""O"": 1}",Premise,"They put together a piece of legislation that, in fact, was serious and real.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3491.4,3496.44,NOT_FOUND
6526,"Every major -- I shouldn't say every -- on the two at least that I named, I know that John McCain has been opposed to extending the arms control regime in the world.",111,34_2008,16,16,59901,60067,,"{""O"": 19, ""Claim"": 17}",O,"Every major -- I shouldn't say every -- on the two at least that I named, I know that John McCain has been opposed to extending the arms control regime in the world.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,3496.44,3505.8,NOT_FOUND
6527,"PALIN: Well, first, McClellan did not say definitively the surge principles would not work in Afghanistan.",113,34_2008,0,0,60087,60194,,"{""O"": 3, ""Claim"": 17}",Claim," Well, first, McClellan did not say definitively the surge principles would not work in Afghanistan.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3506.16,3514.04,NOT_FOUND
